@id,addr:housenumber,addr:street,amenity,cuisine,name,wheelchair,lon,lat,addr:postcode,addr:suburb,building,internet_access,opening_hours,phone,takeaway,website,@geometry,outdoor_seating,level,smoking,brand,brand:wikidata,brand:wikipedia,check_date,contact:facebook,email,website:menu,addr:unit,contact:instagram,addr:state,check_date:opening_hours,opening_hours:signed,fixme,tourism,wikidata,building:levels,roof:levels,drive_through,indoor_seating,name:ko,internet_access:fee,official_name,addr:city,air_conditioning,bar,brewery,min_age,outdoor_seating:comfort,toilets,shop,branch,ref,addr:country,changing_table,currency:USD,delivery,diet:gluten_free,diet:halal,diet:kosher,diet:lactose_free,diet:pescetarian,diet:vegan,diet:vegetarian,highchair,organic,payment:app,payment:cash,payment:contactless,payment:credit_cards,payment:debit_cards,reservation,stroller,toilets:wheelchair,contact:phone,contact:website,indoor,note,source,atm,brand:zh,drink,int_name,name:zh,diet:dairy_free,drink:wine,name:en,addr:housename,capacity,mobile,payment:card,payment:eftpos,alt_name,description,operator,start_date,contact:email,payment:coins,toilets:access,brand:en,phone:AU,short_name,level_ref,contact:tiktok,cafe,name:he,delivery:partner,delivery:partner:wikidata,internet_access:ssid,level:ref,office,drink:matcha,instagram
node/10048415133,,,cafe,french,Le Petit Chateau,limited,144.964372,-37.8154842,,,,,,,yes,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10048418853,,,cafe,,30 Block Place,limited,144.964372,-37.8152596,,,,,,,yes,,,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10209546944,28,Niagara Lane,cafe,,Tori??,,144.9614331,-37.8129514,,,,,Mo-Su 10:00-18:00,,,https://toris.com.au/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10566599043,,,cafe,,,,144.9752123,-37.8368963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10575862599,,,cafe,,Common Place Coffee Brewers,yes,144.9541949,-37.8151033,,,,,Mo-Fr 06:00-16:00; Sa 07:00-16:00; PH 08:00-15:00 open; Su 08:00-15:00,,yes,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10598223465,20,Equitable Place,cafe,,Mork Chocolate,limited,144.9632245,-37.8157527,,,,,Mo-Fr 08:00-16:00,+61 413 806 286,only,https://www.morkchocolate.com.au/,,,0,,M?rk Chocolate,,,10/11/2025,https://www.facebook.com/morkchocolate/,,,,https://www.instagram.com/morkchocolate,,,,,,,,,,,,,,,,,,,,,chocolate,City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10711265206,387,Little Bourke Street,cafe,coffee_shop,Maker,limited,144.9613601,-37.8137557,,,,,Mo-Fr 07:00-16:00; Sa-Su 08:00-16:00,,,https://makercoffee.com.au/,,yes,0,,,,,8/02/2026,https://www.facebook.com/makercoffeemelbourne/,ltbourke@makercoffee.com.au,,,https://www.instagram.com/makercoffeemelbourne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@https:,,,,,,,,,
node/10744507205,,,cafe,,,,144.9652048,-37.8120661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10805869530,,,cafe,coffee_shop,Foxtail Coffee,,-80.6076841,28.079229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10846059884,,,cafe,bubble_tea,Gotcha,,144.9637174,-37.8098249,,,,,,,,,,no,1,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10979862105,,,cafe,,Cafe Andiamo,,144.9657481,-37.8170187,,,,,,,,,,,,,,,,16/02/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/10988836729,,,cafe,,Bloomwood,,144.9704851,-37.8125537,,,,,,,,,,,,,,,,,,,,,,,25/09/2024,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11011334661,,,cafe,,Warkop,,144.9729732,-37.8126094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11015071586,,,cafe,coffee_shop,Starbucks,yes,144.9705649,-37.8115889,,,,,Mo-Su 07:00-19:00,,yes,,,,,,Starbucks,Q37158,,,,,,,,,,,,,,,,,,,,Starbucks Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11055780107,,,cafe,coffee_shop,Maverick,,144.9705103,-37.8133111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11104114002,,,cafe,juice,Boost Juice,yes,144.9634832,-37.8102056,,,,,,,only,,,,1,,Boost Juice,Q4943789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11104138609,,,cafe,bubble_tea,Gong Cha,limited,144.9641236,-37.8107728,,,,,Mo-Su 11:00-20:00,,only,https://gongchatea.com.au,,no,0,,Gong Cha,Q5581670,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,???,,Gong Cha,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11133479238,630,Little Collins Street,cafe,,Code Black Coffee,yes,144.9538677,-37.8178741,3000,Melbourne,,,Mo-Fr 07:00-17:00; Sa-Su 08:00-16:00,,only,https://codeblackcoffee.com.au/,,,0,,,,,13/02/2025,,,,,,VIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11133502125,,,cafe,,Oli & Levi Espresso,limited,144.9562443,-37.8160083,,,,,,,only,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11135210948,,,cafe,pretzel,,,144.9623579,-37.8108221,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11135649013,,,cafe,,People's Coffee,yes,144.9707146,-37.8136265,,,,,Mo-Fr 07:00-16:00; Sa-Su closed; PH closed,,yes,,,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11135649031,,,cafe,,Upstate Coffee,yes,144.9708413,-37.813731,,,,,,,only,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11135663739,166,Little Collins Street,cafe,,Quists Coffee,no,144.968048,-37.8138348,3000,Melbourne,,,Mo-Fr 08:00-16:00; Sa-Su closed; PH closed,,yes,,,,,,,,,,,,,,,VIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11135663744,188-190,Little Collins Street,cafe,,Other Side,limited,144.9676536,-37.8139701,3000,Melbourne,,,,,yes,,,no,0,no,,,,,,,,Shop 3,,VIC,,,,,,,,,yes,,,,,yes,,,,,,,,,,no,,,,,,,,,no,,,,,,yes,yes,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11162131785,,,cafe,,The League Of Honest Coffee,designated,144.9559533,-37.807659,,,,,,,yes,,,,0,,,,,4/09/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11168817851,431,St Kilda Road,cafe,,Slater St Bench,,144.9770146,-37.838756,3004,Melbourne,,,Mo-Fr 07:00-15:00,,,https://benchcoffee.co/,,yes,,,,,,,,,,8,,VIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11173107408,,,cafe,,Frankies,yes,144.9613347,-37.8081535,,,,,,,only,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11176223426,,,cafe,,Blahnik,yes,144.9631346,-37.8155805,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11176223427,,,cafe,,Louie,yes,144.9631715,-37.8159014,,,,,Mo-Fr 07:00-15:00; Sa-Su closed; PH closed,,only,,,,,,,,,,,,,,,,25/09/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11176223430,,,cafe,coffee_shop,Vona Co,no,144.9631604,-37.8158657,,,,,,,,,,,,,,,,,,,,,,,25/09/2024,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11182281880,,,cafe,,Stockroom 567,yes,144.9553914,-37.818908,,,,,,,yes,,,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11182281886,,,cafe,,Namoo Japanese Cafe,,144.956086,-37.8186883,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11182281896,567,Collins Street,cafe,,Schmucks Bagels,yes,144.9551873,-37.8189599,,,,,Mo-Fr 06:30-17:30; Sa-Su 07:30-15:00,+61 3 9614 3238,yes,https://schmucksbagels.com.au/,,yes,0,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11182312623,,,cafe,,Square One,yes,144.9568979,-37.8184404,,,,,,,yes,,,yes,0,,,,,,,,,,,,20/10/2025,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11182318149,,,cafe,juice,The George,no,144.9582495,-37.8177211,,,,,,,yes,,,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11261660467,,,cafe,italian,Romape Cibo Da Strada,,144.9568049,-37.8076606,,,,,,,only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11301253941,,,cafe,,Marche Board Game Cafe,,144.961732,-37.8091379,,,,,"We, Th 17:30-21:30; Fr, Sa 17:30-23:00; Su 12:30-15:30, 17:30-20:00",,,,,no,,,,,,,,,,,marcheboardgame,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,board_game,,,,,,,,
node/11357503045,87-89,Victoria Street,cafe,,Original Chai Co,,144.95786,-37.8062626,3000,Melbourne,,,"Tu-Fr 08:00-15:00; We off; Sa,Su 08:00-16:00",,,https://www.originalchaico.com.au/,,yes,,,,,,,,,,,,VIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11397035344,366,Little Collins Street,cafe,french;coffee_shop;cake,Le Yeahllow Little Collins Street,,144.9623875,-37.8155303,3000,Melbourne,,,Mo-Sa 07:00-18:30,+61 3 9600 1129,,https://www.leyeahllow.comau,,,,,,,,,https://www.facebook.com/leyeahllowltcollinsst/,info@leyeahllow.com.au,,,,VIC,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30/11/2023,,,,,,,,,,,,,,,,,
node/11411754260,,,cafe,coffee_shop,Starbucks,yes,144.9636114,-37.8100151,,,,,,,yes,,,,0,,Starbucks,Q37158,,,,,,,,,,,,,,,,,,,,Starbucks Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11411909938,,,cafe,coffee_shop,Sam Spade,no,144.959629,-37.8109952,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11411909950,,,cafe,coffee_shop,Keki Milk Bar,,144.9592237,-37.8107646,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11413967967,71,Victoria Street,cafe,,Bellboy,yes,144.9585856,-37.806457,,,,,,,yes,,,,0,,,,,,,,,,,VIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11461034169,,,cafe,cake;sandwich,Little Sparrow,,144.9640014,-37.8121952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11464592919,9,Degraves Street,cafe,waffle;sandwich,Waffle On,,144.9658924,-37.8173618,3000,Melbourne,,,Mo-Fr 07:30-15:30; Sa 09:30-15:30,+61 450 302 907,,,,no,,,,,,16/02/2026,https://www.facebook.com/WaffleOn.Melbourne/,,,,,VIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11466742439,,,cafe,coffee_shop,Plus Coffee & Co,yes,144.9649344,-37.8171521,,,,,,,,,,,,,,,,25/02/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11466788781,,,cafe,,Code Black Coffee,no,144.9680692,-37.8162463,,,,,,,only,,,,0,,,,,16/02/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11466832539,,,cafe,coffee_shop,Cafe Kinetic,limited,144.9709267,-37.8153921,,,,,,,yes,,,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11596191554,1165,Palm Bay Road Northeast,cafe,,7 Brew Coffee,,-80.6401178,28.0355993,32904,,,,,,,,,yes,,,,,,,,,,,,FL,,,,,,,,yes,,,,,Palm Bay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11596290118,,,cafe,coffee_shop;brunch,St Ali And The Queen,yes,144.9585625,-37.8076392,,,,,,,yes,,,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11605437658,,,cafe,juice,Queen Vic Juice,limited,144.9592155,-37.8069945,,,,,,,only,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11605798628,,,cafe,italian,Gilli,yes,144.9587362,-37.8073279,,,,,,,yes,,,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11646827495,,,cafe,,CM & Co,yes,144.9622922,-37.817997,,,,,,,yes,,,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11646837827,,,cafe,coffee_shop,Paper Tiger,limited,144.9626424,-37.8185027,,,,,,,yes,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11660869598,,,cafe,pancakes; pizza; ice_cream; sandwich,Romeo's,yes,144.9573679,-37.8072655,,,,,,,yes,,,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F7-F8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11726229968,,,cafe,coffee_shop,Mars Miller,,144.9685203,-37.8100645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11737780180,,Madame Brussels Lane,cafe,,Axil,yes,144.97076,-37.8094469,3000,Melbourne,,,,,,,,yes,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11763285406,,,cafe,ice_cream;bubble_tea,Mixue,yes,144.9605218,-37.8089456,,,,,,,yes,,,,0,,Mixue Ice Cream & Tea,Q107406476,,9/09/2025,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11763285411,,,cafe,bubble_tea,Gong Cha,yes,144.9604687,-37.8088405,,,,,,,only,,,no,0,,Gong Cha,Q5581670,,3/12/2024,,,,,,,,,,,,,,,no,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,???,,Gong Cha,???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11763285413,,,cafe,bubble_tea,Three Squares,designated,144.9605337,-37.8089766,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11917423307,,,cafe,coffee_shop,Black Velvet Coffee,,144.9709906,-37.8125576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11953022670,,,cafe,coffee_shop;pie;pastry,Market Espresso,,144.9578912,-37.8075546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/11953098304,,,cafe,coffee_shop;brunch;burger;sandwich;breakfast,Operator San,,144.9587119,-37.8075758,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,yes,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12160973258,,,cafe,bubble_tea,Chatime,yes,144.9633943,-37.8114774,,,,,,,yes,,,,0,,Chatime,Q16829306,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12161000482,,,cafe,,Tiger's Den,yes,144.9631657,-37.8109777,,,,,,,yes,,,no,0,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12175758067,,,cafe,,Lemon Tree Cafe,,144.9629326,-37.8102506,,,,,,,yes,,,,-1,,,,,,,,,,,,,,,,,,,,yes,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12175767219,,,cafe,bubble_tea,ComeBuyTea,yes,144.9630703,-37.8109235,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,yes,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12175777734,,,cafe,bubble_tea,Chatime,yes,144.9629555,-37.8102884,,,,,,,yes,,,,-1,,Chatime,Q16829306,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12175803205,,,cafe,bubble_tea,Gocha Cafe,yes,144.9625334,-37.8103157,,,,,,,,,,no,-1,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12175813193,,,cafe,tea,,yes,144.9619218,-37.8106095,,,,,,,yes,,,no,0,,NUTTEA,Q111313216,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NUTTEA,,,,,,,,,,,,,NUTTEA,,,,,,,,,,,,,
node/12175813195,,,cafe,coffee_shop,Axil,yes,144.9617596,-37.8106553,,,,,Mo-Fr 19:00-16:00,,yes,,,no,0,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12189113637,,,cafe,,Lovey Patisserie,yes,144.9590807,-37.8078828,,,,,"Mo-Th,Su 10:00-18:00; Fr-Sa 10:00-20:00",,yes,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12224210601,,,cafe,chocolate,Max Brenner,,144.9651784,-37.8108065,,,,,,,yes,,,,,,Max Brenner,Q955687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Max Brenner,,,,,,,,,,,,,,,,,,,??? ????,,,,,,,
node/12252001572,458,Little Collins Street,cafe,cake,Le Petit Gateau,yes,144.9595571,-37.8163157,,,,,"Mo-Fr 08:00-16:00; Sa,Su off",+61 3 9944 8893,,https://www.race.com.au/racv-club/restaurants-bars/city/le-petit-gateau-patisserie.html,,,,,,,,,,orders@lepetitgateau.com.au,,,lepetitgateaumelb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12252187508,,,cafe,,First Love Coffee,,144.9595963,-37.8177732,,,,,,,,,,,0,,,,,14/11/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12259614705,,,cafe,coffee_shop,Puzzle Coffee,yes,144.9633882,-37.810342,,,,,,,only,,,,0,,,,,,,,,,,,,,,,,,,,no,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12264598496,,,cafe,,Ichigo,yes,144.9593948,-37.8086376,,,,,,,yes,,,,0,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12387403120,236,Little Bourke Street,cafe,bubble_tea,Okey Dokey Dessert,,144.9658479,-37.8122854,,,,,,,,,,,,,,,,1/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12389176870,,,cafe,,Foundry Lane,,144.9676255,-37.8104731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/12401336786,1700,West New Haven Avenue,cafe,coffee_shop,Starbucks,Yes,-80.6500658,28.0815756,32904,,,wlan,Mo-Th 09:30-19:30; Fr-Sa 09:00-20:30; Su 11:00-18:30,,yes,,,,0,no,Starbucks,Q37158,,,,,,439,,FL,,,,,,,,no,,,no,Starbucks Coffee,Melbourne,yes,no,,,,no,,Melbourne Square Mall,10190,US,no,yes,yes,,,,,,,,no,yes,yes,yes,yes,yes,yes,no,yes,,+1 321-723-3575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DoorDash;Grubhub;Uber Eats,Q20714323;Q17019647;Q21462723,Starbucks WiFi,,,,
